Datums;ĀI kods;ĀI nosaukums;Kopā;Jauni;Pamata diagnoze;Blakus diagnoze;Smaga slimības gaita;t.sk. Invazīva MPV;Vidēja slimības gaita;Miruši;Izrakstīti;Pārvesti;t.sk. uz augstāka līmeņa;t.sk. uz zemāka līmeņa;t.sk. uz tāda paša līmeņa
2022-02-28T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;39;;;39;;;;;;;;;
2022-02-28T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;10;0;0;10;0;0;0;;1;;;;
2022-02-28T00:00:00;900200046-01;Tukuma slimnīca;31;4;31;0;4;1;27;0;1;1;1;;
2022-02-28T00:00:00;250000092-01;Vidzemes slimnīca;41;5;26;15;1;1;26;1;2;;;;
2022-02-28T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;10;;2;8;2;0;8;;;;;;
2022-02-28T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;31;8;22;10;0;0;21;1;2;0;0;0;0
2022-03-01T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-01T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;3;0;0;0;0
2022-03-01T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;12;1;10;2;1;0;11;0;4;0;;;
2022-03-01T00:00:00;400200024-01;Bauskas slimnīca;1;0;0;1;0;0;0;;2;;;;
2022-03-01T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;11;4;8;3;0;;11;0;3;2;;;2
2022-03-01T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";6;6;6;0;0;0;0;0;0;0;0;0;
2022-03-01T00:00:00;420200052-01;Cēsu klīnika;21;3;18;3;2;0;19;;2;;;;
2022-03-01T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;14;2;0;14;0;0;2;0;3;1;0;0;0
2022-03-01T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;87;10;65;22;4;;61;;13;;;;
2022-03-01T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;5;0;0;5;0;0;0;0;0;0;0;0;0
2022-03-01T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;38;2;25;13;4;4;34;0;11;3;0;3;0
2022-03-01T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;68;10;51;17;6;0;45;1;11;4;0;4;0
2022-03-01T00:00:00;130020302-01;Jūrmalas slimnīca;15;;12;3;1;;14;;;;;;
2022-03-01T00:00:00;600200001-01;Krāslavas slimnīca;1;0;0;1;0;0;1;0;0;0;0;0;0
2022-03-01T00:00:00;620200038-01;Kuldīgas slimnīca;7;;5;1;;;6;;2;;;;
2022-03-01T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;15;;15;;;;15;;4;;;;
2022-03-01T00:00:00;170020401-01;Liepājas reģionālā slimnīca;48;7;30;18;3;1;27;0;13;0;;;
2022-03-01T00:00:00;660200027-01;Limbažu slimnīca;1;;1;0;0;0;1;1;;;;;
2022-03-01T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-01T00:00:00;680200030-01;Ludzas medicīnas centrs;21;4;21;0;0;0;0;0;4;0;0;0;0
2022-03-01T00:00:00;700200041-01;Madonas slimnīca;1;1;0;0;0;0;1;;0;;;;
2022-03-01T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;172;29;92;80;19;8;73;3;22;2;;2;
2022-03-01T00:00:00;170010601-01;Piejūras slimnīca;11;3;2;9;0;0;0;;;;;;
2022-03-01T00:00:00;010000234-91;RAKUS kopā;366;46;136;230;18;2;118;3;36;4;;3;1
2022-03-01T00:00:00;210020301-01;Rēzeknes slimnīca;47;11;31;16;3;3;45;0;12;0;0;0;0
2022-03-01T00:00:00;010020302-01;Rīgas 2. slimnīca;15;1;0;15;0;0;0;0;2;0;0;0;0
2022-03-01T00:00:00;010021301-01;Rīgas Dzemdību nams;4;0;0;4;0;0;0;;;;;;
2022-03-01T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;71;12;2;69;0;0;2;0;1;0;0;0;0
2022-03-01T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;0;0;;;
2022-03-01T00:00:00;090012101-01;Slimnīca "Ģintermuiža";33;;15;18;;0;0;;;;;;
2022-03-01T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;39;2;;39;;;;;2;;;;
2022-03-01T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;8;0;0;8;0;0;0;;2;;;;
2022-03-01T00:00:00;900200046-01;Tukuma slimnīca;28;2;28;0;4;1;24;1;4;;;;
2022-03-01T00:00:00;250000092-01;Vidzemes slimnīca;46;11;26;18;3;1;26;;6;;;;
2022-03-01T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;10;;3;7;1;0;9;;2;0;;;
2022-03-01T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;23;1;17;6;0;0;17;0;9;0;0;0;0
2022-03-02T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-02T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-02T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;12;0;10;2;2;0;10;0;0;0;;;
2022-03-02T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;;1;0;0;;0
2022-03-02T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;13;6;8;5;0;;13;0;4;2;;;2
2022-03-02T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";6;6;6;0;0;0;0;0;0;0;0;0;
2022-03-02T00:00:00;420200052-01;Cēsu klīnika;24;5;23;1;2;0;22;1;1;;;;
2022-03-02T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;17;3;0;17;0;0;3;0;0;0;0;0;0
2022-03-02T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;87;17;63;24;4;;59;1;16;;;;
2022-03-02T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;4;1;0;4;0;0;0;0;2;0;0;0;0
2022-03-02T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;39;4;28;11;4;4;35;0;3;0;0;0;0
2022-03-02T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;63;9;46;17;5;0;41;1;11;2;0;2;0
2022-03-02T00:00:00;130020302-01;Jūrmalas slimnīca;15;;12;3;1;;14;;;;;;
2022-03-02T00:00:00;600200001-01;Krāslavas slimnīca;1;0;0;1;0;0;1;0;0;0;0;0;0
2022-03-02T00:00:00;620200038-01;Kuldīgas slimnīca;3;;3;;;;3;;3;;;;
2022-03-02T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;12;;12;;;;12;;4;;;;
2022-03-02T00:00:00;170020401-01;Liepājas reģionālā slimnīca;52;7;30;22;3;1;27;0;3;0;;;
2022-03-02T00:00:00;660200027-01;Limbažu slimnīca;1;;1;0;0;0;1;0;;;;;
2022-03-02T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-02T00:00:00;680200030-01;Ludzas medicīnas centrs;25;6;25;0;0;0;0;0;2;0;0;0;0
2022-03-02T00:00:00;700200041-01;Madonas slimnīca;2;1;0;2;0;0;1;;0;;;;
2022-03-02T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;164;29;85;79;19;8;66;7;27;3;;3;
2022-03-02T00:00:00;170010601-01;Piejūras slimnīca;12;1;2;10;0;0;0;;;;;;
2022-03-02T00:00:00;010000234-91;RAKUS kopā;355;43;120;235;14;2;106;5;47;2;;2;
2022-03-02T00:00:00;210020301-01;Rēzeknes slimnīca;46;7;29;17;5;5;41;0;8;0;0;0;0
2022-03-02T00:00:00;010020302-01;Rīgas 2. slimnīca;12;3;0;12;0;0;0;0;6;0;0;0;0
2022-03-02T00:00:00;010021301-01;Rīgas Dzemdību nams;5;0;0;5;0;0;0;;;;;;
2022-03-02T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;67;2;2;65;0;0;2;0;1;1;1;0;0
2022-03-02T00:00:00;801400002-01;Saulkrastu veselības un sociālās aprūpes centrs;0;0;0;0;0;0;0;;;;;;
2022-03-02T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;0;0;;;
2022-03-02T00:00:00;090012101-01;Slimnīca "Ģintermuiža";35;;13;22;;0;0;;;;;;
2022-03-02T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;39;10;;39;;;;;10;;;;
2022-03-02T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;8;1;0;8;0;0;0;;1;;;;
2022-03-02T00:00:00;900200046-01;Tukuma slimnīca;30;4;30;0;3;1;27;2;;;;;
2022-03-02T00:00:00;250000092-01;Vidzemes slimnīca;48;14;31;17;1;;30;1;10;1;;1;
2022-03-02T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;8;0;3;5;;0;8;0;;0;;;
2022-03-02T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;24;5;18;6;0;0;18;0;3;0;0;0;0
2022-03-03T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-03T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-03T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;12;2;12;0;2;0;10;0;2;0;;;
2022-03-03T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;;0;0;0;;0
2022-03-03T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;10;2;5;5;0;;10;0;5;2;;;2
2022-03-03T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";6;6;6;0;0;0;0;0;0;0;0;0;
2022-03-03T00:00:00;420200052-01;Cēsu klīnika;23;1;21;2;1;0;22;0;2;;;;
2022-03-03T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;16;2;1;15;0;0;2;0;2;1;1;0;0
2022-03-03T00:00:00;050012101-02;Daugavpils psihoneiroloģiskās slimnīcas Aknīstes slimnīca;2;;;2;;;;;;;;;
2022-03-03T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;82;15;62;20;2;;60;4;16;;;;
2022-03-03T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;7;3;0;7;0;0;0;0;0;0;0;0;0
2022-03-03T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;38;6;26;12;3;3;35;1;5;1;0;1;0
2022-03-03T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;60;15;41;19;4;0;37;2;13;3;1;2;0
2022-03-03T00:00:00;130020302-01;Jūrmalas slimnīca;15;;12;3;1;;14;;;;;;
2022-03-03T00:00:00;600200001-01;Krāslavas slimnīca;1;0;0;1;0;0;1;0;0;0;0;0;0
2022-03-03T00:00:00;620200038-01;Kuldīgas slimnīca;5;2;4;1;1;;3;;;;;;
2022-03-03T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;12;;12;;;;12;;1;;;;
2022-03-03T00:00:00;170020401-01;Liepājas reģionālā slimnīca;56;10;34;22;3;1;31;1;5;0;;;
2022-03-03T00:00:00;660200027-01;Limbažu slimnīca;0;0;0;0;0;0;0;0;;;;;
2022-03-03T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-03T00:00:00;680200030-01;Ludzas medicīnas centrs;25;0;25;0;0;0;0;0;1;0;0;0;0
2022-03-03T00:00:00;700200041-01;Madonas slimnīca;2;0;0;2;0;0;1;;0;;;;
2022-03-03T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;161;34;87;74;15;6;72;3;31;3;;3;
2022-03-03T00:00:00;170010601-01;Piejūras slimnīca;22;10;2;20;0;0;0;;;;;;
2022-03-03T00:00:00;010000234-91;RAKUS kopā;342;37;117;225;14;2;103;2;46;2;;2;
2022-03-03T00:00:00;210020301-01;Rēzeknes slimnīca;49;10;32;17;5;5;44;1;4;2;0;2;0
2022-03-03T00:00:00;010020302-01;Rīgas 2. slimnīca;10;2;0;10;0;0;0;0;4;0;0;0;0
2022-03-03T00:00:00;010021301-01;Rīgas Dzemdību nams;9;0;0;9;0;0;0;;;;;;
2022-03-03T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;67;2;2;65;0;0;2;0;0;0;0;0;0
2022-03-03T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;0;0;;;
2022-03-03T00:00:00;090012101-01;Slimnīca "Ģintermuiža";24;;9;15;;0;0;;;;;;
2022-03-03T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;44;6;;44;;;;1;2;;;;
2022-03-03T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;7;0;0;7;0;0;0;1;0;;;;
2022-03-03T00:00:00;900200046-01;Tukuma slimnīca;30;5;30;0;3;1;27;1;4;;;;
2022-03-03T00:00:00;250000092-01;Vidzemes slimnīca;50;11;33;17;1;;32;;8;1;;1;
2022-03-03T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;8;0;3;5;;0;8;0;;0;;;
2022-03-03T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;26;4;19;7;0;0;19;1;1;1;0;0;1
2022-03-04T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-04T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;1;0;0;0;0;0;0;0;0;0
2022-03-04T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;11;1;11;0;2;0;9;0;2;0;;;
2022-03-04T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;;0;0;0;;0
2022-03-04T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;14;6;9;5;0;;14;0;2;2;;;2
2022-03-04T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";6;6;6;0;0;0;0;0;0;0;0;0;
2022-03-04T00:00:00;420200052-01;Cēsu klīnika;20;3;19;1;2;0;17;0;6;;;;
2022-03-04T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;13;0;1;12;0;0;0;0;3;0;0;0;0
2022-03-04T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;8;2;0;8;0;0;0;0;1;0;0;0;0
2022-03-04T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;36;5;21;15;3;3;21;0;5;2;0;2;0
2022-03-04T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;57;6;40;17;4;0;36;1;5;3;0;3;0
2022-03-04T00:00:00;130020302-01;Jūrmalas slimnīca;15;;12;3;1;;14;;;;;;
2022-03-04T00:00:00;600200001-01;Krāslavas slimnīca;1;0;0;1;0;0;1;0;0;0;0;0;0
2022-03-04T00:00:00;620200038-01;Kuldīgas slimnīca;5;2;4;1;1;;4;;1;1;1;;
2022-03-04T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;13;;13;;;;13;;1;;;;
2022-03-04T00:00:00;170020401-01;Liepājas reģionālā slimnīca;60;8;36;24;4;2;33;0;4;0;;;
2022-03-04T00:00:00;660200027-01;Limbažu slimnīca;1;1;0;1;0;0;0;0;;;;;
2022-03-04T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-04T00:00:00;680200030-01;Ludzas medicīnas centrs;25;0;25;0;0;0;0;0;1;0;0;0;0
2022-03-04T00:00:00;700200041-01;Madonas slimnīca;1;1;0;1;0;0;;;1;1;1;;
2022-03-04T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;159;32;86;73;17;9;69;6;22;6;;6;
2022-03-04T00:00:00;170010601-01;Piejūras slimnīca;22;1;3;19;0;0;0;;1;;;;
2022-03-04T00:00:00;010000234-91;RAKUS kopā;346;46;112;234;15;0;97;4;34;4;;4;
2022-03-04T00:00:00;210020301-01;Rēzeknes slimnīca;48;9;32;16;4;4;32;1;9;0;0;0;0
2022-03-04T00:00:00;010020302-01;Rīgas 2. slimnīca;10;1;0;10;0;0;0;0;1;0;0;0;0
2022-03-04T00:00:00;010021301-01;Rīgas Dzemdību nams;7;0;0;7;0;0;0;;;;;;
2022-03-04T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;62;9;2;60;0;0;2;0;0;0;0;0;0
2022-03-04T00:00:00;801400002-01;Saulkrastu veselības un sociālās aprūpes centrs;0;0;0;0;0;0;0;;;;;;
2022-03-04T00:00:00;801600003-01;Siguldas slimnīca;0;0;0;0;0;0;0;0;0;0;;;
2022-03-04T00:00:00;090012101-01;Slimnīca "Ģintermuiža";18;;8;10;;0;0;;;;;;
2022-03-04T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;23;;;23;;;;;16;;;;
2022-03-04T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;7;0;0;7;0;0;0;0;0;0;0;0;0
2022-03-04T00:00:00;900200046-01;Tukuma slimnīca;30;1;30;0;3;1;27;1;;;;;
2022-03-04T00:00:00;250000092-01;Vidzemes slimnīca;48;10;33;15;1;;32;2;10;;;;
2022-03-04T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;9;2;3;6;;0;9;0;;0;;;
2022-03-04T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;24;2;19;5;0;0;19;0;3;0;0;0;0
2022-03-05T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-05T00:00:00;360200027-01;Alūksnes slimnīca;0;0;0;2;0;0;0;0;0;0;0;0;0
2022-03-05T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;11;1;11;0;1;0;10;0;1;0;;;
2022-03-05T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;12;5;7;5;0;;12;0;7;;;;
2022-03-05T00:00:00;420200052-01;Cēsu klīnika;18;3;16;2;2;0;16;0;6;;;;
2022-03-05T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;12;0;1;11;0;0;0;0;4;0;0;0;0
2022-03-05T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;77;11;59;18;1;;58;1;15;;;;
2022-03-05T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;9;2;0;9;0;0;0;0;1;0;0;0;0
2022-03-05T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;35;4;21;11;3;3;21;0;5;0;0;0;0
2022-03-05T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;48;8;35;13;2;0;33;3;12;2;0;2;0
2022-03-05T00:00:00;130020302-01;Jūrmalas slimnīca;15;;12;3;1;;14;;;;;;
2022-03-05T00:00:00;600200001-01;Krāslavas slimnīca;2;1;0;2;0;0;2;0;0;0;0;0;0
2022-03-05T00:00:00;620200038-01;Kuldīgas slimnīca;6;2;6;;1;;5;;1;;;;
2022-03-05T00:00:00;170020401-01;Liepājas reģionālā slimnīca;52;5;29;23;4;1;25;1;12;0;;;
2022-03-05T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-05T00:00:00;680200030-01;Ludzas medicīnas centrs;25;3;25;0;0;0;0;0;3;0;0;0;0
2022-03-05T00:00:00;700200041-01;Madonas slimnīca;1;1;0;1;0;0;1;;0;1;1;;
2022-03-05T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;150;22;82;68;17;10;65;5;25;1;;1;
2022-03-05T00:00:00;170010601-01;Piejūras slimnīca;22;1;3;19;0;0;0;;1;;;;
2022-03-05T00:00:00;010000234-91;RAKUS kopā;316;35;93;223;10;1;83;10;50;5;;5;
2022-03-05T00:00:00;210020301-01;Rēzeknes slimnīca;46;6;28;18;5;5;28;3;5;0;0;0;0
2022-03-05T00:00:00;010020302-01;Rīgas 2. slimnīca;5;0;0;5;0;0;0;0;5;0;0;0;0
2022-03-05T00:00:00;010021301-01;Rīgas Dzemdību nams;9;0;0;9;0;0;0;;;;;;
2022-03-05T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;50;11;2;48;0;0;2;0;22;0;0;0;0
2022-03-05T00:00:00;090012101-01;Slimnīca "Ģintermuiža";17;;6;11;;0;0;;1;;;;
2022-03-05T00:00:00;941800004-01;Strenču psihoneiroloģiskā slimnīca;23;1;;23;;;;;1;;;;
2022-03-05T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;5;1;0;5;0;0;0;0;3;0;0;0;0
2022-03-05T00:00:00;900200046-01;Tukuma slimnīca;26;2;26;0;3;1;23;;6;;;;
2022-03-05T00:00:00;250000092-01;Vidzemes slimnīca;36;4;21;15;1;;20;;16;;;;
2022-03-05T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;7;;3;4;;0;7;0;;0;;;
2022-03-05T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;24;1;20;4;0;0;20;0;1;0;0;0;0
2022-03-06T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-06T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;3;0;0;0;0;0;0;0;0;0
2022-03-06T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;13;3;13;0;1;0;12;0;1;0;;;
2022-03-06T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;12;3;7;5;0;;12;0;3;;;;
2022-03-06T00:00:00;420200052-01;Cēsu klīnika;17;2;14;1;2;0;15;0;3;;;;
2022-03-06T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;13;1;1;12;0;0;1;0;0;0;0;0;0
2022-03-06T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;81;4;61;20;1;;60;;;;;;
2022-03-06T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;35;2;24;11;2;2;33;2;0;0;0;0;0
2022-03-06T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;49;5;34;13;2;0;34;3;1;0;0;;0
2022-03-06T00:00:00;130020302-01;Jūrmalas slimnīca;15;;12;3;1;;14;;;;;;
2022-03-06T00:00:00;600200001-01;Krāslavas slimnīca;2;0;0;2;0;0;2;0;0;0;0;0;0
2022-03-06T00:00:00;620200038-01;Kuldīgas slimnīca;6;1;4;1;1;;5;;1;;;;
2022-03-06T00:00:00;170020401-01;Liepājas reģionālā slimnīca;57;6;32;25;2;1;30;1;0;0;;;
2022-03-06T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-06T00:00:00;680200030-01;Ludzas medicīnas centrs;25;;25;0;0;0;0;0;;0;0;0;0
2022-03-06T00:00:00;700200041-01;Madonas slimnīca;1;0;0;1;0;0;1;;0;0;0;;
2022-03-06T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;157;12;85;72;20;11;65;2;3;0;;0;
2022-03-06T00:00:00;170010601-01;Piejūras slimnīca;22;0;3;19;0;0;0;;0;;;;
2022-03-06T00:00:00;010000234-91;RAKUS kopā;319;17;91;228;10;0;81;6;8;0;;;
2022-03-06T00:00:00;210020301-01;Rēzeknes slimnīca;46;5;25;21;5;5;25;0;5;0;0;0;0
2022-03-06T00:00:00;010020302-01;Rīgas 2. slimnīca;5;0;0;5;0;0;0;0;0;0;0;0;0
2022-03-06T00:00:00;010021301-01;Rīgas Dzemdību nams;9;0;0;9;0;0;0;;;;;;
2022-03-06T00:00:00;010012202-01;Rīgas psihiatrijas un narkoloģijas centrs;53;3;2;51;0;0;2;0;0;0;0;0;0
2022-03-06T00:00:00;090012101-01;Slimnīca "Ģintermuiža";17;;6;11;;0;0;;1;;;;
2022-03-06T00:00:00;010011401-01;Traumatoloģijas un ortopēdijas slimnīca;5;0;0;5;0;0;0;0;0;0;0;0;0
2022-03-06T00:00:00;900200046-01;Tukuma slimnīca;25;0;25;0;3;1;22;1;;;;;
2022-03-06T00:00:00;250000092-01;Vidzemes slimnīca;35;2;21;14;1;;20;;;;;;
2022-03-06T00:00:00;270020302-07;Ziemeļkurzemes reģionālā slimnīca, Talsi;9;;5;4;0;0;9;0;;0;;;
2022-03-06T00:00:00;270020302-01;Ziemeļkurzemes reģionālā slimnīca, Ventspils;25;6;18;7;0;0;18;0;5;0;0;0;0
2022-03-07T00:00:00;320200001-01;Aizkraukles slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-07T00:00:00;360200027-01;Alūksnes slimnīca;1;1;0;4;0;0;0;0;0;0;0;0;0
2022-03-07T00:00:00;500200052-02;Balvu un Gulbenes slimnīcu apvienība;12;2;12;0;0;0;12;1;2;0;;;
2022-03-07T00:00:00;400200024-01;Bauskas slimnīca;0;0;0;0;0;0;0;;0;0;0;;0
2022-03-07T00:00:00;010011804-01;Bērnu klīniskā universitātes slimnīca;18;6;11;7;0;;12;0;0;;;;
2022-03-07T00:00:00;661400011-01;Bērnu psihoneiroloģiskā slimnīca "Ainaži";6;7;6;0;0;0;0;0;0;0;0;0;
2022-03-07T00:00:00;420200052-01;Cēsu klīnika;17;;16;1;2;0;15;0;;;;;
2022-03-07T00:00:00;050012101-01;Daugavpils psihoneiroloģiskā slimnīca;17;4;1;16;0;0;4;0;0;0;0;0;0
2022-03-07T00:00:00;050020401-01;Daugavpils reģionālā slimnīca;89;9;65;24;1;;64;1;;;;;
2022-03-07T00:00:00;460200036-01;Dobeles un apkārtnes slimnīca;7;2;0;7;0;0;0;2;1;0;0;0;0
2022-03-07T00:00:00;110000048-01;Jēkabpils reģionālā slimnīca;38;4;27;11;1;1;37;1;0;0;0;0;0
2022-03-07T00:00:00;090020301-01;Jelgavas pilsētas slimnīca;55;7;42;13;2;0;40;0;1;0;0;0;2
2022-03-07T00:00:00;130020302-01;Jūrmalas slimnīca;15;;12;3;1;;14;;;;;;
2022-03-07T00:00:00;600200001-01;Krāslavas slimnīca;2;0;0;2;0;0;2;0;0;0;0;0;0
2022-03-07T00:00:00;620200038-01;Kuldīgas slimnīca;6;;5;1;1;;5;;;;;;
2022-03-07T00:00:00;010040307-01;Latvijas Jūras medicīnas centrs;14;;14;;;;14;2;;;;;
2022-03-07T00:00:00;170020401-01;Liepājas reģionālā slimnīca;58;4;30;28;1;0;29;2;1;0;;;
2022-03-07T00:00:00;660200027-01;Limbažu slimnīca;2;1;1;1;0;0;0;0;;;;;
2022-03-07T00:00:00;761200001-01;Līvānu slimnīca;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-03-07T00:00:00;680200030-01;Ludzas medicīnas centrs;24;;24;0;0;0;0;1;;0;0;0;0
2022-03-07T00:00:00;700200041-01;Madonas slimnīca;4;3;0;4;0;0;3;;0;0;0;;
2022-03-07T00:00:00;010011803-01;Paula Stradiņa klīniskā universitātes slimnīca;165;13;88;77;20;12;68;3;2;0;;0;
2022-03-07T00:00:00;170010601-01;Piejūras slimnīca;25;4;3;22;0;0;0;1;0;;;;
2022-03-07T00:00:00;010000234-91;RAKUS kopā;339;25;97;242;9;1;88;3;2;0;;;
2022-03-07T00:00:00;210020301-01;Rēzeknes slimnīca;50;6;28;22;3;3;25;2;0;0;0;0;0
